,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
35,0.90101,0.00092694,0.00092694,0.00092694,0.00092694,0.00092694,0.00092694,0.00092694,0.0009266,0.00092651,0.00092651,0.00092647,0.00092647,0.00092646,0.00092645,0.00092644,0.00092638,0.00092635,0.00092633,0.0009263,0.0009263,0.0009263,0.00092629,0.00092629,0.00092627,0.00092627,0.00092625,0.00092625,0.00092623,0.00092622,0.00092622,0.00092622,0.00092622,0.00091843,0.00088377,0.00088374,0.00088374,0.00088374,0.00088374,0.00088374,0.00088374,0.0008837,0.0008837,0.0008837,0.0008837,0.0008837,0.0008837,0.000883,0.000883,0.000883,0.00088296,0.00088281,0.00088271,0.00088271,0.00088263,0.0008826,0.00088256,0.00088249,0.00088249,0.00088245,0.00088244,0.00088241,0.00088241,0.00084227,0.00084214,0.00084157,0.00084157,0.00084146,0.00084145,0.00084115,0.0008412,0.0008412,0.00084107,0.000841,0.00084089,0.00084075,0.00080232,0.00080175,0.00080175,0.00080143,0.00080143,0.0008013,0.00080121,0.00080121,0.00080121,0.00080115,0.00076394,0.00076371,0.00076326,0.00076312,0.00075691,0.00075667,0.00072748,0.00072743,0.00072743,0.00072729,0.00072713,0.00069336,0.00069306,0.00069302,0.00069291,0.00066041,0.00062867,0.00059936,0.0005989,0.00057124,0.0005708,0.00057058,0.00054448,0.00054403,0.00054361,0.0005179,0.00049438,0.00047111,0.00042765,0.00042715,0.00042692,0.0004267,0.00038795,0.00038767,0.0003519,0.00033516,0.00032084,0.00030468,0.00030448,0.00030448,0.0002777,0.00022816,0.00021693,0.00016238,0.00012765,7.17E-05,6.51E-05,8.02E-06,3.61E-06,1.93E-07,1.23E-07,2.17E-08,9.76E-14,9.57E-18
36,0.90109,0.00099964,0.00092345,0.00092345,0.00092345,0.00092345,0.00092345,0.00092345,0.00092345,0.00092311,0.00092301,0.00092301,0.00092298,0.00092298,0.00092297,0.00092295,0.00092295,0.00092295,0.00092289,0.00092286,0.00092284,0.00092281,0.00092281,0.00092281,0.0009228,0.0009228,0.00092278,0.00092277,0.00092276,0.00092276,0.00092274,0.00092272,0.00092272,0.00092272,0.00092272,0.00090079,0.00088044,0.00088041,0.00088041,0.00088041,0.00088041,0.00088041,0.00088041,0.00088036,0.00088036,0.00088036,0.00088036,0.00088036,0.00088036,0.00087967,0.00087967,0.00087967,0.00087963,0.00087948,0.00087939,0.00087938,0.0008793,0.00087927,0.00087925,0.00087917,0.00087917,0.00087912,0.00087912,0.00087908,0.00087908,0.00083909,0.00083897,0.0008384,0.0008384,0.00083829,0.00083827,0.00083807,0.00083803,0.00083803,0.00083783,0.00083772,0.00083759,0.0007993,0.00079873,0.00079873,0.00079841,0.00079841,0.00079828,0.00079819,0.0007982,0.00079819,0.00079813,0.00076106,0.00076083,0.00076038,0.00076024,0.00072473,0.00072468,0.00072469,0.00072455,0.00072439,0.00069075,0.00069047,0.00069045,0.0006904,0.00069029,0.00065792,0.0006263,0.0005971,0.00059664,0.00056909,0.00056864,0.00056843,0.00054242,0.00054198,0.00054157,0.00051595,0.00049252,0.00046933,0.00042604,0.00042554,0.00042531,0.00042509,0.00038649,0.00038621,0.00038274,0.0003339,0.00031963,0.00030353,0.00030333,0.00030333,0.00027666,0.0002273,0.00021611,0.00016176,0.00012717,7.15E-05,7.08E-05,7.99E-06,3.92E-06,1.92E-07,1.46E-07,2.17E-08,1.16E-13,1.13E-17
37,0.90109,0.0010062,0.00092207,0.00092207,0.00092207,0.00092207,0.00092207,0.00092207,0.00092207,0.00092173,0.00092163,0.00092163,0.00092161,0.00092161,0.00092159,0.00092158,0.00092157,0.00092151,0.00092148,0.00092146,0.00092143,0.00092143,0.00092143,0.00092142,0.00092142,0.0009214,0.00092139,0.00092138,0.00092138,0.00092136,0.00092135,0.00092135,0.00092135,0.00092135,0.00091353,0.00089918,0.00087914,0.0008791,0.0008791,0.0008791,0.0008791,0.0008791,0.0008791,0.00087905,0.00087905,0.00087905,0.00087905,0.00087905,0.00087905,0.00087836,0.00087836,0.00087836,0.00087832,0.00087816,0.00087807,0.00087806,0.00087798,0.00087796,0.00087793,0.00087785,0.00087785,0.00087781,0.0008778,0.00087777,0.00087777,0.00083784,0.00083771,0.00083714,0.00083714,0.00083704,0.00083702,0.00083678,0.00083678,0.00083669,0.00083658,0.00083647,0.00083634,0.00082263,0.0007981,0.00079753,0.00079753,0.00079722,0.00079722,0.00079709,0.00079699,0.000797,0.00079699,0.00079694,0.00075993,0.0007597,0.00075925,0.00075911,0.00072365,0.0007236,0.00072361,0.00072347,0.00072331,0.00068971,0.00068941,0.00068937,0.00068926,0.00065694,0.00062537,0.00059621,0.00059575,0.00056824,0.00056779,0.00056758,0.00054162,0.00054118,0.00054076,0.00051518,0.00049178,0.00046864,0.0004254,0.0004249,0.00042468,0.00042446,0.00038591,0.00038564,0.00035005,0.00034836,0.0003334,0.00030308,0.00030288,0.00030288,0.00030151,0.00022696,0.00021579,0.00016152,0.00012698,7.13E-05,6.47E-05,7.98E-06,3.92E-06,1.92E-07,1.46E-07,2.16E-08,1.06E-13,9.52E-18
38,0.90114,0.00096043,0.00096043,0.00096043,0.00092344,0.00092344,0.00092344,0.00092344,0.00092344,0.00092344,0.00092344,0.0009231,0.000923,0.000923,0.00092297,0.00092297,0.00092296,0.00092295,0.00092294,0.00092292,0.00092288,0.00092285,0.00092283,0.0009228,0.0009228,0.0009228,0.00092279,0.00092279,0.00092277,0.00092276,0.00092275,0.00092275,0.00092273,0.00092271,0.00092271,0.00092271,0.00092271,0.00091524,0.00088043,0.0008804,0.0008804,0.0008804,0.0008804,0.0008804,0.0008804,0.00088036,0.00088036,0.00088036,0.00088036,0.00088036,0.00088036,0.00087962,0.00087947,0.00087938,0.00087937,0.00087929,0.00087926,0.00087922,0.00087916,0.00087916,0.00087911,0.00087911,0.00087908,0.00087908,0.00083909,0.00083897,0.00083839,0.00083839,0.00083827,0.00083801,0.00083802,0.00083802,0.00083795,0.00083788,0.00083782,0.00083771,0.00083758,0.0007993,0.00079872,0.00079872,0.0007984,0.0007984,0.00079827,0.00079819,0.00079818,0.00079812,0.00076105,0.00076082,0.00076037,0.00076023,0.00072473,0.00072468,0.00072468,0.00072454,0.00072438,0.00069073,0.00069066,0.00069042,0.00069044,0.0006904,0.00069029,0.00065792,0.0006263,0.00059709,0.00059664,0.00056908,0.00056864,0.00056843,0.00054242,0.00054198,0.00054156,0.00051594,0.00049251,0.00046933,0.00042603,0.00042553,0.00042531,0.00042509,0.00038648,0.00038621,0.00035057,0.00033389,0.00031962,0.00030353,0.00030333,0.00030333,0.00027666,0.0002273,0.00021611,0.00016176,0.00012717,7.15E-05,7.08E-05,7.99E-06,3.92E-06,1.92E-07,1.12E-07,2.17E-08,1.06E-13,1.04E-17
39,0.90129,0.0010871,0.0010022,0.00091846,0.00091846,0.00091846,0.00091846,0.00091846,0.00091846,0.00091846,0.00091812,0.00091802,0.00091802,0.00091799,0.00091799,0.00091798,0.00091796,0.00091796,0.0009179,0.00091787,0.00091785,0.00091782,0.00091782,0.00091782,0.00091781,0.00091781,0.00091779,0.00091778,0.00091777,0.00091777,0.00091775,0.00091773,0.00091773,0.00091773,0.00091773,0.00090995,0.00087569,0.00087566,0.00087566,0.00087566,0.00087566,0.00087566,0.00087566,0.0008756,0.0008756,0.0008756,0.0008756,0.0008756,0.0008756,0.00087492,0.00087492,0.00087492,0.00087487,0.00087472,0.00087463,0.00087462,0.00087454,0.00087451,0.00087449,0.00087441,0.00087441,0.00087437,0.00087436,0.00087433,0.00087433,0.00083456,0.00083443,0.00083386,0.00083386,0.00083376,0.00083374,0.0008335,0.0008335,0.00083341,0.0008333,0.00083319,0.00083306,0.0008194,0.00079498,0.00079441,0.00079441,0.00079409,0.00079409,0.00079396,0.00079387,0.00079388,0.00079387,0.00079382,0.00075695,0.00075672,0.00075627,0.00075613,0.00072082,0.00072077,0.00072077,0.00072063,0.00072047,0.00068701,0.00068671,0.00068667,0.00068656,0.00065436,0.00062291,0.00059387,0.00059342,0.00056601,0.00056557,0.00056536,0.0005395,0.00053906,0.00053864,0.00051316,0.00048985,0.0004668,0.00042374,0.00042324,0.00042301,0.00042279,0.0003844,0.00038413,0.00034868,0.00034699,0.00033209,0.00030189,0.00030169,0.00030169,0.00030033,0.00022607,0.00021494,0.00016089,0.00012648,7.11E-05,6.45E-05,7.95E-06,3.90E-06,1.91E-07,1.74E-07,2.15E-08,1.05E-13,9.48E-18
40,0.90105,0.00092773,0.00092773,0.00092773,0.00092773,0.00092773,0.00092773,0.00092773,0.00092739,0.00092729,0.00092729,0.00092726,0.00092726,0.00092725,0.00092723,0.00092722,0.00092721,0.00092716,0.00092713,0.00092711,0.00092708,0.00092708,0.00092708,0.00092708,0.00092707,0.00092705,0.00092705,0.00092703,0.00092703,0.00092702,0.000927,0.000927,0.000927,0.000927,0.00088452,0.00088449,0.00088449,0.00088449,0.00088449,0.00088449,0.00088449,0.00088444,0.00088444,0.00088444,0.00088444,0.00088444,0.00088444,0.00088375,0.00088375,0.00088375,0.00088371,0.00088355,0.00088346,0.00088345,0.00088337,0.00088334,0.0008833,0.00088324,0.00088324,0.00088319,0.00088316,0.00088316,0.00084298,0.00084285,0.00084228,0.00084228,0.00084218,0.00084216,0.0008419,0.00084191,0.00084191,0.00084184,0.00084177,0.00084171,0.0008416,0.00084147,0.000803,0.00080243,0.00080243,0.00080211,0.00080211,0.00080198,0.00080188,0.00080189,0.00080188,0.00080183,0.00076459,0.00076435,0.0007639,0.00076376,0.00072809,0.00072804,0.00072805,0.00072791,0.00072775,0.00069394,0.00069386,0.00069362,0.00069364,0.0006936,0.00069349,0.00066097,0.0006292,0.00059986,0.00059941,0.00057172,0.00057128,0.00057106,0.00054494,0.00054449,0.00054407,0.00051834,0.0004948,0.00047151,0.00042801,0.00042751,0.00042728,0.00042706,0.00038828,0.000388,0.0003522,0.00033544,0.0003211,0.00030494,0.00030474,0.00030474,0.00027794,0.00022835,0.00023704,0.00017743,0.00012776,7.18E-05,6.51E-05,8.03E-06,3.61E-06,2.10E-07,1.13E-07,2.59E-08,1.06E-13,1.14E-17
41,0.90104,0.0010408,0.0010408,0.0010408,0.0010408,0.0010408,0.00095272,0.00091533,0.00091533,0.00091533,0.00091533,0.00091533,0.00091533,0.00091533,0.00091498,0.00091488,0.00091488,0.00091486,0.00091486,0.00091484,0.00091482,0.00091482,0.0009148,0.00091476,0.00091473,0.00091471,0.00091468,0.00091468,0.00091468,0.00091467,0.00091467,0.00091465,0.00091464,0.00091463,0.00091463,0.00091461,0.0009146,0.0009146,0.0009146,0.0009146,0.00087261,0.00087261,0.00087261,0.00087261,0.00087261,0.00087261,0.00087193,0.00087193,0.00087193,0.00087188,0.00087173,0.00087164,0.00087163,0.00087155,0.00087152,0.00087148,0.00087142,0.00087142,0.00087138,0.00087137,0.00087134,0.00087134,0.0008317,0.00083158,0.00083102,0.00083102,0.00083091,0.00083089,0.00083065,0.00083065,0.00083065,0.00083059,0.00083051,0.00083048,0.00083034,0.00083022,0.00082333,0.00079226,0.00079169,0.00079169,0.00079138,0.00079138,0.00079126,0.00079116,0.00079116,0.00079115,0.0007911,0.00075437,0.00075368,0.00075354,0.00071837,0.0007183,0.00071831,0.00071817,0.00071801,0.00068468,0.00068458,0.00068435,0.00068436,0.00068432,0.00068424,0.00065213,0.00062078,0.00059184,0.00059139,0.00058651,0.00056407,0.00056363,0.00056342,0.00053769,0.00053679,0.0005548,0.0005114,0.00048818,0.00046099,0.00042179,0.00042156,0.00042135,0.00041822,0.00038283,0.00037777,0.00034749,0.00033095,0.00030088,0.00032696,0.00030066,0.00030066,0.00026866,0.00021421,0.00016034,0.00013761,7.08E-05,6.43E-05,7.92E-06,3.89E-06,2.27E-07,1.32E-07,2.34E-08,1.05E-13,1.03E-17
42,0.90105,0.0010096,0.00092514,0.00092514,0.00092514,0.00092514,0.00092514,0.00092514,0.00092514,0.0009248,0.0009247,0.0009247,0.00092467,0.00092467,0.00092464,0.00092464,0.00092462,0.00092458,0.00092455,0.00092453,0.00092449,0.0009245,0.0009245,0.0009245,0.00092449,0.00092447,0.00092446,0.00092445,0.00092445,0.00092443,0.00092441,0.00092441,0.00092441,0.00092441,0.00088205,0.00088202,0.00088202,0.00088202,0.00088202,0.00088202,0.00088202,0.00088198,0.00088198,0.00088198,0.00088198,0.00088198,0.00088198,0.00088128,0.00088128,0.00088128,0.00088124,0.00088109,0.00088099,0.00088091,0.00088088,0.00088084,0.00088078,0.00088078,0.00088073,0.00088073,0.00088069,0.00088069,0.00084063,0.0008405,0.00083993,0.00083993,0.00083983,0.00083981,0.00083956,0.00083956,0.00083956,0.00083949,0.00083942,0.00083937,0.00083926,0.00083912,0.00083172,0.00080076,0.00080019,0.00080019,0.00079987,0.00079987,0.00079974,0.00079965,0.00079966,0.00079965,0.0007996,0.00076245,0.00076223,0.00076163,0.00072606,0.00072601,0.00072602,0.00072588,0.00072572,0.00069201,0.00069193,0.00069169,0.00069171,0.00069167,0.00069156,0.00065913,0.00062745,0.00062199,0.00059819,0.00059773,0.00057013,0.00056947,0.00054342,0.00054297,0.00054256,0.00051689,0.00049342,0.00047019,0.00046543,0.00046521,0.00042682,0.00042587,0.00038721,0.00038692,0.00035121,0.00033451,0.00032021,0.00033196,0.00030389,0.00030389,0.00027716,0.00022772,0.00021651,0.00016206,0.0001274,7.16E-05,6.50E-05,8.01E-06,3.93E-06,1.92E-07,1.12E-07,2.17E-08,1.16E-13,9.55E-18
43,0.90101,0.0009634,0.00092659,0.00092659,0.00092659,0.00092659,0.00092659,0.00092659,0.00092659,0.00092625,0.00092615,0.00092615,0.00092612,0.00092612,0.00092609,0.00092609,0.00092607,0.00092603,0.000926,0.00092598,0.00092594,0.00092594,0.00092594,0.00092594,0.00092593,0.00092592,0.00092591,0.00092589,0.00092589,0.00092588,0.00092586,0.00092586,0.00092586,0.00092586,0.00088344,0.0008834,0.0008834,0.0008834,0.0008834,0.0008834,0.0008834,0.00088336,0.00088336,0.00088336,0.00088336,0.00088336,0.00088336,0.00088266,0.00088266,0.00088266,0.00088262,0.00088247,0.00088237,0.00088229,0.00088226,0.00088222,0.00088216,0.00088216,0.00088211,0.00088211,0.00088207,0.00088207,0.00084195,0.00084182,0.00084125,0.00084125,0.00084114,0.00084112,0.00084087,0.00084088,0.00084088,0.00084081,0.00084074,0.00084068,0.00084057,0.00084043,0.00083303,0.00080202,0.00080144,0.00080144,0.00080112,0.00080112,0.000801,0.0008009,0.00080091,0.0008009,0.00080085,0.00076365,0.00076342,0.00076283,0.0007272,0.00072715,0.00072715,0.00072702,0.00072685,0.00069309,0.00069301,0.00069277,0.00069279,0.00069275,0.00069264,0.00066016,0.00062843,0.00062297,0.00059913,0.00059867,0.00057102,0.00057036,0.00054427,0.00054382,0.00054341,0.0005177,0.00049419,0.00047093,0.00046594,0.00042749,0.00042699,0.00042654,0.0003878,0.00038753,0.00035176,0.00033503,0.00032071,0.00030456,0.00030436,0.00030436,0.00027759,0.00022807,0.00021685,0.00016231,0.0001276,7.17E-05,6.51E-05,8.02E-06,3.61E-06,1.93E-07,1.12E-07,2.17E-08,1.06E-13,9.56E-18
44,0.90147,0.00092146,0.00092146,0.00092146,0.00092146,0.00092146,0.00092146,0.00092146,0.00092113,0.00092103,0.00092103,0.000921,0.000921,0.00092099,0.00092097,0.00092096,0.00092095,0.00092091,0.00092087,0.00092086,0.00092082,0.00092082,0.00092082,0.00092082,0.00092081,0.00092079,0.00092079,0.00092077,0.00092077,0.00092076,0.00092074,0.00092074,0.00092074,0.00092074,0.00087855,0.00087852,0.00087852,0.00087852,0.00087852,0.00087852,0.00087852,0.00087847,0.00087847,0.00087847,0.00087847,0.00087847,0.00087847,0.00087778,0.00087778,0.00087778,0.00087774,0.00087759,0.0008775,0.00087749,0.00087741,0.00087738,0.00087734,0.00087728,0.00087728,0.00087723,0.00087723,0.0008772,0.0008772,0.00083729,0.00083716,0.0008366,0.0008366,0.00083649,0.00083647,0.00083622,0.00083623,0.00083623,0.00083616,0.00083609,0.00083603,0.00083592,0.00083579,0.00079758,0.00079701,0.00079701,0.00079669,0.00079669,0.00079656,0.00079647,0.00079648,0.00079647,0.00079642,0.00075943,0.0007592,0.00075875,0.00075861,0.00072318,0.00072313,0.00072313,0.00072299,0.00072283,0.00068926,0.00068918,0.00068896,0.00068894,0.00068892,0.00068881,0.00065651,0.00062496,0.00059581,0.00056786,0.00056742,0.00056721,0.00054126,0.00054082,0.0005404,0.00051484,0.00049146,0.00046832,0.00042512,0.00042462,0.0004244,0.00042418,0.00038566,0.00038538,0.00034982,0.00033318,0.00031894,0.00030288,0.00030268,0.00030268,0.00027606,0.00022681,0.00021565,0.00016142,0.0001269,7.13E-05,6.47E-05,7.98E-06,3.59E-06,1.92E-07,1.12E-07,2.16E-08,9.70E-14,9.51E-18
45,0.90119,0.001009,0.00092481,0.00092481,0.00092481,0.00092481,0.00092481,0.00092481,0.00092481,0.00092447,0.00092437,0.00092437,0.00092434,0.00092434,0.00092433,0.00092431,0.00092431,0.00092429,0.00092425,0.00092422,0.0009242,0.00092417,0.00092417,0.00092417,0.00092416,0.00092414,0.00092413,0.00092412,0.00092412,0.0009241,0.00092408,0.00092408,0.00092408,0.00092408,0.00088174,0.00088171,0.00088171,0.00088171,0.00088171,0.00088171,0.00088171,0.00088166,0.00088166,0.00088166,0.00088166,0.00088166,0.00088166,0.00088097,0.00088097,0.00088097,0.00088093,0.00088077,0.00088068,0.00088067,0.00088059,0.00088057,0.00088052,0.00088046,0.00088046,0.00088042,0.00088041,0.00088038,0.00088038,0.00084033,0.0008402,0.00083963,0.00083963,0.00083953,0.00083951,0.00083926,0.00083926,0.00083926,0.00083919,0.00083912,0.00083907,0.00083895,0.00083882,0.00080048,0.0007999,0.0007999,0.00079958,0.00079958,0.00079946,0.00079936,0.00079937,0.00079936,0.00079931,0.00076218,0.00076195,0.0007615,0.0007258,0.00072575,0.00072576,0.00072562,0.00072546,0.00069176,0.00069168,0.00069144,0.00069146,0.00069142,0.00069131,0.00065889,0.00062722,0.00059798,0.00059752,0.00056992,0.00056948,0.00056927,0.00054322,0.00054278,0.00054236,0.00051671,0.00049324,0.00047002,0.00042666,0.00042616,0.00042594,0.00042572,0.00038706,0.00038678,0.00035109,0.00033439,0.00032009,0.00030398,0.00030378,0.00030378,0.00027706,0.00022764,0.00021643,0.000162,0.00012736,7.16E-05,7.09E-05,8.01E-06,3.60E-06,1.92E-07,1.12E-07,2.17E-08,1.06E-13,9.55E-18
46,0.90101,0.00092838,0.00092838,0.00092838,0.00092838,0.00092838,0.00092838,0.00092838,0.00092804,0.00092794,0.00092794,0.00092791,0.00092791,0.0009279,0.00092788,0.00092787,0.00092786,0.00092782,0.00092778,0.00092776,0.00092773,0.00092773,0.00092773,0.00092773,0.00092772,0.0009277,0.00092768,0.00092768,0.00092767,0.00092765,0.00092765,0.00092765,0.00092765,0.00088514,0.00088511,0.00088511,0.00088511,0.00088511,0.00088511,0.00088511,0.00088506,0.00088506,0.00088506,0.00088506,0.00088506,0.00088506,0.00088437,0.00088437,0.00088437,0.00088433,0.00088417,0.00088408,0.00088407,0.00088399,0.00088396,0.00088392,0.00088386,0.00088386,0.00088381,0.00088381,0.00088378,0.00088378,0.00084357,0.00084345,0.00084287,0.00084287,0.00084277,0.00084275,0.0008425,0.0008425,0.0008425,0.00084243,0.00084236,0.0008423,0.00084219,0.00084206,0.00080357,0.00080299,0.00080299,0.00080267,0.00080267,0.00080254,0.00080245,0.00080246,0.00080245,0.00080239,0.00076512,0.00076489,0.00076444,0.0007643,0.00072862,0.00072855,0.00072856,0.00072842,0.00072826,0.00069443,0.00069435,0.00069411,0.00069413,0.00069409,0.00069398,0.00066143,0.00062964,0.00060028,0.00059983,0.00059533,0.00057212,0.00057168,0.00057146,0.00054487,0.00054446,0.0005187,0.00049514,0.00047184,0.00042834,0.00042781,0.00042758,0.00042736,0.00038855,0.00038828,0.00035244,0.00033568,0.00032133,0.00030515,0.00030495,0.00030495,0.00027813,0.00022851,0.00021727,0.00016263,0.00012785,7.18E-05,6.52E-05,8.04E-06,3.61E-06,1.93E-07,1.13E-07,2.38E-08,1.06E-13,1.04E-17
47,0.9016,0.00095035,0.00095035,0.00095035,0.00095035,0.00095035,0.00095035,0.00091302,0.00091302,0.00091302,0.00091302,0.00091302,0.00091302,0.00091302,0.00091268,0.00091258,0.00091258,0.00091256,0.00091256,0.00091254,0.00091253,0.00091252,0.0009125,0.00091246,0.00091243,0.00091241,0.00091238,0.00091238,0.00091238,0.00091237,0.00091237,0.00091235,0.00091235,0.00091233,0.00091233,0.00091232,0.0009123,0.0009123,0.0009123,0.0009123,0.00087056,0.00087042,0.00087042,0.00087042,0.00087042,0.00087042,0.00087042,0.00086974,0.00086974,0.00086974,0.00086969,0.00086954,0.00086945,0.00086944,0.00086936,0.00086934,0.00086929,0.00086923,0.00086923,0.00086919,0.00086918,0.00086915,0.00086915,0.00082961,0.00082949,0.00082893,0.00082893,0.00082882,0.0008288,0.00082856,0.00082856,0.00082856,0.0008285,0.00082842,0.00082838,0.00082825,0.00082813,0.00082127,0.00079027,0.0007897,0.0007897,0.00078939,0.00078939,0.00078926,0.00078917,0.00078918,0.00078917,0.00078911,0.00075247,0.00075179,0.00075165,0.00071655,0.0007165,0.0007165,0.00071636,0.00071621,0.00068294,0.00068286,0.00068264,0.00068263,0.0006826,0.0006825,0.00065049,0.00061922,0.00059035,0.0005899,0.00056266,0.00056222,0.00056201,0.00053631,0.00053545,0.00051012,0.00048696,0.00050659,0.00042126,0.00042073,0.00042051,0.00042029,0.00038215,0.00038185,0.00034661,0.00037682,0.00033012,0.00030011,0.00029991,0.00029991,0.00032614,0.00024533,0.00021367,0.00015994,0.00012574,7.06E-05,6.41E-05,7.90E-06,3.88E-06,2.26E-07,1.32E-07,2.34E-08,1.14E-13,1.03E-17
48,0.90101,0.00092853,0.00092853,0.00092853,0.00092853,0.00092853,0.00092853,0.00092853,0.00092819,0.00092809,0.00092809,0.00092806,0.00092806,0.00092805,0.00092803,0.00092802,0.00092801,0.00092796,0.00092793,0.00092792,0.00092787,0.00092788,0.00092788,0.00092788,0.00092788,0.00092785,0.00092785,0.00092783,0.00092782,0.0009278,0.0009278,0.0009278,0.0009278,0.00088528,0.00088525,0.00088525,0.00088525,0.00088525,0.00088525,0.00088525,0.00088521,0.00088521,0.00088521,0.00088521,0.00088521,0.00088521,0.00088451,0.00088451,0.00088451,0.00088447,0.00088431,0.00088423,0.00088421,0.00088413,0.00088411,0.00088406,0.000884,0.000884,0.00088396,0.00088395,0.00088392,0.00088392,0.00084371,0.00084358,0.00084301,0.00084301,0.0008429,0.00084288,0.00084263,0.00084264,0.00084264,0.00084257,0.00084249,0.00084244,0.00084233,0.00084219,0.00080369,0.00080312,0.00080312,0.0008028,0.0008028,0.00080267,0.00080258,0.00080259,0.00080257,0.00080252,0.00076525,0.00076502,0.00076456,0.00076442,0.00072872,0.00072867,0.00072867,0.00072854,0.00072837,0.00069455,0.00069446,0.00069422,0.00069424,0.0006942,0.00069409,0.00066154,0.00062975,0.00060038,0.00059992,0.00057222,0.00057177,0.00057156,0.00054541,0.00054496,0.00054454,0.00051879,0.00049523,0.00047191,0.00042838,0.00042789,0.00042765,0.00042743,0.00038862,0.00038834,0.0003525,0.00033573,0.00032138,0.00033318,0.000305,0.000305,0.00027818,0.00022855,0.0002173,0.00016265,0.00012787,7.18E-05,7.12E-05,8.04E-06,3.61E-06,1.93E-07,1.23E-07,2.18E-08,9.78E-14,1.04E-17
49,0.90101,0.00092777,0.00092777,0.00092777,0.00092777,0.00092777,0.00092777,0.00092777,0.00092743,0.00092733,0.00092733,0.0009273,0.0009273,0.00092729,0.00092727,0.00092726,0.00092725,0.00092721,0.00092717,0.00092711,0.00092712,0.00092712,0.00092712,0.00092712,0.00092709,0.00092709,0.00092707,0.00092707,0.00092706,0.00092704,0.00092704,0.00092704,0.00092704,0.00088456,0.00088453,0.00088453,0.00088453,0.00088453,0.00088453,0.00088453,0.00088448,0.00088448,0.00088448,0.00088448,0.00088448,0.00088448,0.00088378,0.00088378,0.00088378,0.00088374,0.00088359,0.0008835,0.00088349,0.00088341,0.00088338,0.00088334,0.00088328,0.00088328,0.00088323,0.00088323,0.0008832,0.0008832,0.00084302,0.00084289,0.00084233,0.00084233,0.00084221,0.0008422,0.00084194,0.00084195,0.00084195,0.00084188,0.0008418,0.00084175,0.00084164,0.0008415,0.00080304,0.00080246,0.00080246,0.00080214,0.00080214,0.00080201,0.00080192,0.00080193,0.00080192,0.00080186,0.00079491,0.00076462,0.00076439,0.00076394,0.0007638,0.00072812,0.00072808,0.00072794,0.00072778,0.00069399,0.00069389,0.00069365,0.00069367,0.00069363,0.00069352,0.000661,0.00062923,0.00059989,0.00059943,0.00057175,0.0005713,0.00057109,0.00054496,0.00054452,0.0005441,0.00051836,0.00049483,0.00047153,0.00042803,0.00042753,0.0004273,0.00042708,0.00038831,0.00038802,0.00035221,0.00033546,0.00032112,0.00033291,0.00030475,0.00030475,0.00027795,0.00024928,0.00021713,0.00016252,0.00012777,7.18E-05,6.51E-05,8.03E-06,3.61E-06,1.93E-07,1.13E-07,2.37E-08,9.77E-14,1.04E-17
50,0.90104,0.0010408,0.0010408,0.0010408,0.0010408,0.0010408,0.00095272,0.00091533,0.00091533,0.00091533,0.00091533,0.00091533,0.00091533,0.00091533,0.00091498,0.00091488,0.00091488,0.00091486,0.00091486,0.00091484,0.00091482,0.00091482,0.0009148,0.00091476,0.00091473,0.00091471,0.00091468,0.00091468,0.00091468,0.00091467,0.00091467,0.00091465,0.00091464,0.00091463,0.00091463,0.00091461,0.0009146,0.0009146,0.0009146,0.0009146,0.00087261,0.00087261,0.00087261,0.00087261,0.00087261,0.00087261,0.00087193,0.00087193,0.00087193,0.00087188,0.00087173,0.00087164,0.00087163,0.00087155,0.00087152,0.00087148,0.00087142,0.00087142,0.00087138,0.00087137,0.00087134,0.00087134,0.0008317,0.00083158,0.00083102,0.00083102,0.00083091,0.00083089,0.00083065,0.00083065,0.00083065,0.00083059,0.00083051,0.00083048,0.00083034,0.00083022,0.00082333,0.00079226,0.00079169,0.00079169,0.00079138,0.00079138,0.00079126,0.00079116,0.00079116,0.00079115,0.0007911,0.00075437,0.00075368,0.00075354,0.00071837,0.0007183,0.00071831,0.00071817,0.00071801,0.00068468,0.00068458,0.00068435,0.00068436,0.00068432,0.00068424,0.00065213,0.00062078,0.00059184,0.00059139,0.00058651,0.00056407,0.00056363,0.00056342,0.00053769,0.00053679,0.0005548,0.0005114,0.00048818,0.00046099,0.00042179,0.00042156,0.00042135,0.00041822,0.00038283,0.00037777,0.00034749,0.00033095,0.00030088,0.00032696,0.00030066,0.00030066,0.00026866,0.00021421,0.00016034,0.00013761,7.08E-05,6.43E-05,7.92E-06,3.89E-06,2.27E-07,1.32E-07,2.34E-08,1.05E-13,1.03E-17
