,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
28,0.901241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001031538,0.001031538,0.001031538,0.001030869,0.001029846,0.000873539,0.000873539,0.000873539,0.000872572,0.000872572,0.000870717,0.000870717,0.000870717,0.000869371,0.000869371,0.000869371,0.000869371,0.000869371,0.000867331,0.000866918,0.000866836,0.000862314,0.000862015,0.000861717,0.000861717,0.000857153,0.000855594,0.00072573,0.000725008,0.000725008,0.000724559,0.000722471,0.000722189,0.000721555,0.000716009,0.000715248,0.000713892,0.000712712,0.000711983,0.00060794,0.000606211,0.000606211,0.000606211,0.000605586,0.00060453,0.000604672,0.00060393,0.000603741,0.000602888,0.000601889,0.000600658,0.000598538,0.000596933,0.000595896,0.00059513,0.000592365,0.000593046,0.000591887,0.000509858,0.000508831,0.000505759,0.000505073,0.000505252,0.000505083,0.00050451,0.000504787,0.000503718,0.000503123,0.000502937,0.000501926,0.000500925,0.000500913,0.000499406,0.00049953,0.000498388,0.000498158,0.000497963,0.000497963,0.000496885,0.000495509,0.000422101,0.000492115,0.000492408,0.000421471,0.000421189,0.000421048,0.000421098,0.000420072,0.000419878,0.000418618,0.000417992,0.000418092,0.000416509,0.000416305,0.000415322,0.000414382,0.000414245,0.000414243,0.000413901,0.000413725,0.000350135,0.000410245,0.000346898,0.000346597,0.000346369,0.000345253,0.000294459,0.000291917,0.000291492,0.000340634,0.000340827,0.000290213,0.00028843,0.000288258,0.000287072,0.000244376,0.000286562,0.000286625,0.000286039,0.00024243,0.000283293,0.000240358,0.000203807,0.000203448,0.000237891,0.000202183,0.000200801,0.00019997,0.000168496,0.000198124,0.00019748,0.000166989,0.00016695,0.000165592,0.000165414,0.000165016,0.00016468,0.000139735,0.000164446,0.000138407,0.000161911,0.000116014,0.000136045,0.000115076,9.76E-05,0.000114449,8.20E-05,8.09E-05,9.46E-05,7.86E-05,6.65E-05,5.54E-05,5.53E-05,5.43E-05,4.54E-05
29,0.901846619,0.001092451,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000938906,0.000932126,0.000932126,0.000932126,0.000931226,0.000931226,0.000928669,0.000928669,0.000928669,0.000927623,0.000927623,0.000927623,0.000927623,0.000927623,0.000925515,0.000925012,0.000924917,0.001068734,0.000910911,0.000780469,0.000780469,0.000780469,0.000779964,0.000779429,0.000774421,0.000773888,0.000773888,0.000770556,0.000770255,0.000769902,0.000763676,0.000764437,0.000762576,0.000655364,0.000655136,0.000654198,0.000654198,0.000759605,0.000758714,0.000758708,0.000757847,0.000757915,0.000649227,0.000648589,0.000755994,0.000647349,0.000647528,0.000647528,0.000647528,0.000753742,0.000646163,0.00064513,0.000644933,0.000644615,0.000644227,0.00064305,0.000638643,0.000543292,0.000541827,0.00063228,0.00063256,0.000632347,0.000540133,0.000539249,0.000539613,0.000539252,0.000629632,0.000537537,0.000537176,0.000629031,0.000628368,0.000534569,0.000533091,0.00053137,0.00053137,0.000454225,0.000530778,0.000453852,0.000453292,0.00052819,0.000450897,0.000449707,0.000449827,0.000449387,0.000449901,0.000448544,0.000448168,0.000382017,0.000381333,0.000444478,0.0004444,0.000443806,0.000521075,0.000442194,0.000442479,0.000442341,0.000519241,0.000440066,0.000373926,0.000373868,0.000373972,0.000437052,0.000436981,0.000437132,0.000316786,0.000316144,0.000370588,0.000369653,0.000431343,0.000365698,0.000431225,0.00030974,0.00036396,0.000363675,0.000363206,0.0003081,0.000307538,0.000306485,0.000305258,0.000304242,0.000303684,0.000256732,0.000300841,0.000216417,0.000216283,0.000254292,0.00025201,0.000213685,0.000249952,0.000151986,0.000178292,0.000151598,0.000176908,0.000176554,0.000176389,0.000149442,0.000175524,0.00017543,0.000147726,0.000124155,0.000123706,0.000172228,0.000145303,0.00014547,0.000171516,0.000121858,0.000120648,0.00010113,9.93E-05,8.39E-05,0.000116708,5.92E-05,5.80E-05,6.80E-05
30,0.902903125,0.001189753,0.001018205,0.001018205,0.001018205,0.001013521,0.001013521,0.001013521,0.001001026,0.000998249,0.000995267,0.000993356,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000731265,0.000846097,0.000845659,0.000844491,0.000844491,0.000725234,0.000725234,0.0008411,0.000840633,0.000986685,0.000720387,0.000720387,0.000720387,0.000720387,0.000720387,0.000718664,0.000718321,0.000718252,0.000835886,0.000713714,0.000714061,0.000836328,0.000712613,0.000712613,0.000981804,0.000832072,0.000607958,0.000607958,0.000607958,0.000980878,0.000607791,0.000607227,0.000831387,0.00083044,0.000705061,0.000704919,0.000828694,0.000703369,0.000700297,0.000597903,0.000822745,0.000974537,0.000591954,0.000819438,0.000694804,0.000505512,0.000589763,0.000504262,0.000504918,0.000504918,0.000504918,0.000588009,0.000589433,0.000587109,0.000588809,0.000502078,0.000588077,0.000693841,0.000692049,0.000587236,0.000586823,0.000689853,0.000495967,0.000582432,0.000685846,0.00058218,0.000420886,0.000491468,0.000491278,0.00048891,0.000417582,0.000417295,0.000489646,0.000355589,0.000486895,0.000573648,0.000413616,0.000413682,0.000413682,0.000351863,0.000351098,0.000352147,0.0004851,0.000301013,0.000571718,0.000483374,0.00040782,0.000407196,0.000346556,0.00034518,0.000344453,0.000345153,0.000344813,0.000478317,0.000404375,0.000339606,0.000288116,0.000287855,0.000401499,0.000473506,0.000473419,0.000337003,0.000398599,0.000398666,0.000335304,0.00047072,0.000240502,0.000282527,0.000333612,0.000238792,0.000333959,0.000331038,0.000393018,0.000331253,0.000200556,0.000329542,0.000390732,0.000552572,0.000553253,0.000166918,0.000325585,0.000274211,0.000273855,0.000165834,0.000272921,0.000270871,0.00027088,0.000163078,0.0001619,0.000268283,0.000190171,0.00022476,0.000267195,0.000158862,9.63E-05,0.000188075,0.000186545,7.95E-05,0.000183719,5.58E-05,0.000182863,9.03E-05,8.93E-05,0.000105824
31,0.901241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001031538,0.001031538,0.001031538,0.001030869,0.001029846,0.000873539,0.000873539,0.000873539,0.000872572,0.000872572,0.000870717,0.000870717,0.000870717,0.000869371,0.000869371,0.000869371,0.000869371,0.000869371,0.000867331,0.000866918,0.000866836,0.000862314,0.000862015,0.000861717,0.000861717,0.000857153,0.000855594,0.00072573,0.000725008,0.000725008,0.000724559,0.000722471,0.000722189,0.000721555,0.000716009,0.000715248,0.000713892,0.000712712,0.000711983,0.00060794,0.000606211,0.000606211,0.000606211,0.000605586,0.00060453,0.000604672,0.00060393,0.000603741,0.000602888,0.000601889,0.000600658,0.000598538,0.000596933,0.000595896,0.00059513,0.000592365,0.000593046,0.000591887,0.000509858,0.000508831,0.000505759,0.000505073,0.000505252,0.000505083,0.00050451,0.000504787,0.000503718,0.000503123,0.000502937,0.000501926,0.000500925,0.000500913,0.000499406,0.00049953,0.000498388,0.000498158,0.000497963,0.000497963,0.000496885,0.000495509,0.000422101,0.000492115,0.000492408,0.000421471,0.000421189,0.000421048,0.000421098,0.000420072,0.000419878,0.000418618,0.000417992,0.000418092,0.000416509,0.000416305,0.000415322,0.000414382,0.000414245,0.000414243,0.000413901,0.000413725,0.000350135,0.000410245,0.000346898,0.000346597,0.000346369,0.000345253,0.000294459,0.000291917,0.000291492,0.000340634,0.000340827,0.000290213,0.00028843,0.000288258,0.000287072,0.000244376,0.000286562,0.000286625,0.000286039,0.00024243,0.000283293,0.000240358,0.000203807,0.000203448,0.000237891,0.000202183,0.000200801,0.00019997,0.000168496,0.000198124,0.00019748,0.000166989,0.00016695,0.000165592,0.000165414,0.000165016,0.00016468,0.000139735,0.000164446,0.000138407,0.000161911,0.000116014,0.000136045,0.000115076,9.76E-05,0.000114449,8.20E-05,8.09E-05,9.46E-05,7.86E-05,6.65E-05,5.54E-05,5.53E-05,5.43E-05,4.54E-05
32,0.906504793,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.000915774,0.001068327,0.000910121,0.000910121,0.000910121,0.000898253,0.000898516,0.000761235,0.000761235,0.000761235,0.00076076,0.000760296,0.000893337,0.000649296,0.000649296,0.000646511,0.000646511,0.000646511,0.000645025,0.000645025,0.000645025,0.000645025,0.000645025,0.001490297,0.000643511,0.000643204,0.000643142,0.000885951,0.000637897,0.000637897,0.000746919,0.000748045,0.000632598,0.000743117,0.000879707,0.000540749,0.000540155,0.000540155,0.000631396,0.000632105,0.000629652,0.000630236,0.000536488,0.000536228,0.000629339,0.000741216,0.000535354,0.000740579,0.00062839,0.000738456,0.000529858,0.000531695,0.000452458,0.000452458,0.000452458,0.000735258,0.000622147,0.000449762,0.000734854,0.000526602,0.000527781,0.000525761,0.000526675,0.000526618,0.000733785,0.000447617,0.00052588,0.000524393,0.00052429,0.000617717,0.000618387,0.000444083,0.000616083,0.000615328,0.000442112,0.000377227,0.000614732,0.000438901,0.000612044,0.000438736,0.000439221,0.000373875,0.000438017,0.000373545,0.000372532,0.000437238,0.000370432,0.000370299,0.000370299,0.000316544,0.00031567,0.000512947,0.000513158,0.000368933,0.000433752,0.000312766,0.000431679,0.000431888,0.000431996,0.000431432,0.000310506,0.000605746,0.000430527,0.000308247,0.000506307,0.000262965,0.000259794,0.000304437,0.000258093,0.000304145,0.000503784,0.000357915,0.000216816,0.000422142,0.000356066,0.000596727,0.000215333,0.000300026,0.000215442,0.000252975,0.000298236,0.000213798,0.00029778,0.000418814,0.000212699,0.000179568,0.000249018,0.000209761,0.000494158,0.000246647,0.000149411,0.000707459,0.000290782,0.000290353,0.000244741,0.000173655,0.000242722,0.000241553,0.000241891,0.000145703,0.00014485,0.000703244,0.000169734,0.000200433,0.000102168,0.000339795,8.63E-05,0.00016658,0.000138579,0.000115406,5.00E-05,0.000335307,0.000113861,0.000232041,0.000193201
33,0.90679848,0.001876634,0.000940193,0.001874155,0.001308923,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000679174,0.000787907,0.000674421,0.000674421,0.000674421,0.00067402,0.00067402,0.00092684,0.000671273,0.000671273,0.000671273,0.000671142,0.000671142,0.000671142,0.000671142,0.000671142,0.001864484,0.000668834,0.000667928,0.001310091,0.001094038,0.000661383,0.000564563,0.000564563,0.000564563,0.000564211,0.00077681,0.000659046,0.000560466,0.000560191,0.000560191,0.000559881,0.000655358,0.000655358,0.000655358,0.000772753,0.000655702,0.00055698,0.000655473,0.000770549,0.000556767,0.000654744,0.000475607,0.000557254,0.000652186,0.000474896,0.000474896,0.000769457,0.000650286,0.000469161,0.000468269,0.000551925,0.000470599,0.000549532,0.000465273,0.00054568,0.00054543,0.000546049,0.001083089,0.000544618,0.000395432,0.000396656,0.001554881,0.001083701,0.000462249,0.000642859,0.000392801,0.000459925,0.000390492,0.000540445,0.000391362,0.000538214,0.000389739,0.000539172,0.000388867,0.000455646,0.000455381,0.000455785,0.000455192,0.00038746,0.000330139,0.000329304,0.00045397,0.00038581,0.000452445,0.000636633,0.000453698,0.000384243,0.000384243,0.000451778,0.000762006,0.000327479,0.000325807,0.000327244,0.000908756,0.000451783,0.000276577,0.00027461,0.000377622,0.000378123,0.000321283,0.000319672,0.000320187,0.000271594,0.001294305,0.000230922,0.000318785,0.000268836,0.000527538,0.000315963,0.000226381,0.000226846,0.000441055,0.000369786,0.000309529,0.000262731,0.000440056,0.000438874,0.000221849,0.000188998,0.000434774,0.000221178,0.000307401,0.000183681,0.000216823,0.000256542,0.000303901,0.000254602,0.00025466,0.000153135,0.000301697,0.000252894,0.000180104,0.000178354,0.000251347,0.000128021,0.00014964,0.001856753,0.000124998,9.01E-05,0.000147483,0.000105303,8.93E-05,0.000123822,0.000246966,0.000205319,8.47E-05,5.99E-05,5.97E-05,4.22E-05,4.90E-05
34,0.90223874,0.00131232,0.001122658,0.001122658,0.001122658,0.001121076,0.001121076,0.001104851,0.001101181,0.000932737,0.000931461,0.000931461,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000804062,0.000794545,0.000794545,0.000794545,0.000922661,0.00079325,0.00079325,0.00079325,0.00079325,0.00079325,0.000791261,0.000790759,0.000790596,0.000785818,0.000785844,0.000784627,0.000784627,0.000778233,0.000668428,0.000668428,0.000668428,0.000667959,0.000667647,0.000776085,0.000662396,0.000659286,0.000659011,0.000658519,0.000767865,0.000653201,0.000652491,0.00065081,0.000762663,0.000555474,0.000649485,0.000554417,0.000648,0.000648206,0.000647831,0.000554637,0.000554637,0.000554637,0.000647073,0.000553466,0.000645832,0.000552555,0.000646051,0.000551518,0.000550574,0.000758285,0.000758844,0.000643571,0.000643183,0.000549051,0.0006415,0.000641976,0.00064071,0.000546249,0.000755875,0.000543292,0.000542909,0.000463536,0.000462332,0.000462679,0.000540908,0.000461684,0.000539811,0.000540323,0.000539436,0.000459701,0.000539177,0.000455036,0.000455145,0.000455145,0.000454461,0.000630287,0.000386719,0.000385626,0.000531961,0.000386112,0.000452112,0.000628648,0.000383973,0.000530669,0.000383628,0.00038271,0.000448998,0.000448649,0.000448264,0.00038026,0.000379014,0.000380289,0.000445695,0.000445928,0.000526584,0.000524958,0.000272745,0.00052276,0.000374313,0.000441234,0.000267781,0.000438683,0.000267935,0.000369142,0.000367882,0.000436825,0.000311007,0.000367464,0.000367208,0.000367124,0.00026324,0.000223623,0.000364777,0.000259301,0.00036338,0.000257375,0.000218098,0.00042948,0.000360738,0.000216111,0.000302043,0.000300774,0.000181237,0.00030011,0.000251819,0.000212083,0.000211505,0.000211477,0.000250417,0.000208334,0.000148617,0.000208587,0.000207132,0.000124642,9.04E-05,0.000146595,0.000103813,0.000171583,0.000170458,0.000100885,0.0001413,9.93E-05,9.85E-05,5.83E-05
35,0.901241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001241022,0.001031538,0.001031538,0.001031538,0.001030869,0.001029846,0.000873539,0.000873539,0.000873539,0.000872572,0.000872572,0.000870717,0.000870717,0.000870717,0.000869371,0.000869371,0.000869371,0.000869371,0.000869371,0.000867331,0.000866918,0.000866836,0.000862314,0.000862015,0.000861717,0.000861717,0.000857153,0.000855594,0.00072573,0.000725008,0.000725008,0.000724559,0.000722471,0.000722189,0.000721555,0.000716009,0.000715248,0.000713892,0.000712712,0.000711983,0.00060794,0.000606211,0.000606211,0.000606211,0.000605586,0.00060453,0.000604672,0.00060393,0.000603741,0.000602888,0.000601889,0.000600658,0.000598538,0.000596933,0.000595896,0.00059513,0.000592365,0.000593046,0.000591887,0.000509858,0.000508831,0.000505759,0.000505073,0.000505252,0.000505083,0.00050451,0.000504787,0.000503718,0.000503123,0.000502937,0.000501926,0.000500925,0.000500913,0.000499406,0.00049953,0.000498388,0.000498158,0.000497963,0.000497963,0.000496885,0.000495509,0.000422101,0.000492115,0.000492408,0.000421471,0.000421189,0.000421048,0.000421098,0.000420072,0.000419878,0.000418618,0.000417992,0.000418092,0.000416509,0.000416305,0.000415322,0.000414382,0.000414245,0.000414243,0.000413901,0.000413725,0.000350135,0.000410245,0.000346898,0.000346597,0.000346369,0.000345253,0.000294459,0.000291917,0.000291492,0.000340634,0.000340827,0.000290213,0.00028843,0.000288258,0.000287072,0.000244376,0.000286562,0.000286625,0.000286039,0.00024243,0.000283293,0.000240358,0.000203807,0.000203448,0.000237891,0.000202183,0.000200801,0.00019997,0.000168496,0.000198124,0.00019748,0.000166989,0.00016695,0.000165592,0.000165414,0.000165016,0.00016468,0.000139735,0.000164446,0.000138407,0.000161911,0.000116014,0.000136045,0.000115076,9.76E-05,0.000114449,8.20E-05,8.09E-05,9.46E-05,7.86E-05,6.65E-05,5.54E-05,5.53E-05,5.43E-05,4.54E-05
36,0.901925316,0.001601952,0.001357338,0.001343628,0.00115119,0.00115119,0.00115119,0.001139081,0.001133585,0.001133585,0.001133585,0.001129188,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000823614,0.000816377,0.000816377,0.000813841,0.000813841,0.000813841,0.000812679,0.000812679,0.000812679,0.000812679,0.000812679,0.000810772,0.000810386,0.000810309,0.000940792,0.000806418,0.000934123,0.000799592,0.000797271,0.000796204,0.000795936,0.000794856,0.000684736,0.000684736,0.000684736,0.000684308,0.000683645,0.000678537,0.000678417,0.000678417,0.000675235,0.000675015,0.000674503,0.00078693,0.000785228,0.000669226,0.000669345,0.0007833,0.00078449,0.00066835,0.000574525,0.000574525,0.000666627,0.00066621,0.000780013,0.000569155,0.000567944,0.000662831,0.000565829,0.000563595,0.000659532,0.000562546,0.000656899,0.000559508,0.000557659,0.000477358,0.000474121,0.000473278,0.000474598,0.000553304,0.000474258,0.000553134,0.00047354,0.000651578,0.000471678,0.000551845,0.000551641,0.000470694,0.000469079,0.000469118,0.000646175,0.000548239,0.000467105,0.000465992,0.000465992,0.000398184,0.000546442,0.000546107,0.000395391,0.000394822,0.000393476,0.000392288,0.000459801,0.000459678,0.0003339,0.000389848,0.000541055,0.00038923,0.000332009,0.000387737,0.00038746,0.00038733,0.000385552,0.000383376,0.000382808,0.000325126,0.000324292,0.000323579,0.000379025,0.00027187,0.000376792,0.000318708,0.000270233,0.00022997,0.000375294,0.000269758,0.000269048,0.000228677,0.000228028,0.000194182,0.00037299,0.000225173,0.000265491,0.000191556,0.000190708,0.000161185,0.000187359,0.000221082,0.000309631,0.000260604,0.000259879,0.000218985,0.00030636,0.000217327,0.000155678,0.000183352,0.000216422,0.000256583,0.000154761,0.000214494,0.000213511,0.000179705,0.000179653,0.000108129,0.000150476,0.000150227,0.000106074,8.91E-05,0.00010328,6.24E-05,0.000102307,7.25E-05,0.00010089,8.43E-05
37,0.902571531,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000914141,0.000907473,0.000907473,0.000907473,0.000906195,0.000906195,0.001054394,0.000895579,0.000895656,0.000894792,0.000894792,0.000890194,0.000886734,0.000759938,0.000759938,0.000759938,0.000759404,0.000759037,0.000753977,0.000753131,0.000753131,0.000646267,0.000646267,0.000646267,0.000644531,0.000644531,0.000644531,0.000644531,0.000644531,0.000878131,0.000643107,0.000642525,0.000642339,0.000744456,0.000744536,0.000743894,0.000742529,0.000873073,0.000872138,0.000739373,0.00063152,0.00063032,0.000630126,0.00053959,0.000626918,0.000627982,0.000868343,0.000536391,0.000536026,0.000734257,0.000535057,0.000732995,0.000731885,0.000619128,0.000618606,0.000452255,0.000452255,0.000452255,0.00052636,0.000451037,0.000525259,0.000524987,0.000524848,0.000524833,0.000524285,0.000449104,0.000524387,0.00061595,0.000448535,0.00052355,0.000523221,0.000725401,0.00044688,0.000614247,0.000520971,0.000443836,0.000518942,0.001222041,0.000610853,0.000517623,0.000517623,0.000721163,0.000517084,0.000376719,0.000608005,0.000608329,0.000438646,0.000515191,0.000437916,0.000374896,0.000438621,0.000437472,0.000511446,0.000370107,0.000316705,0.000315803,0.000431454,0.000313453,0.000313319,0.000312554,0.000507832,0.000506691,0.000429117,0.000363794,0.000310425,0.000308771,0.000598638,0.000361061,0.000503825,0.000425021,0.000596485,0.00050107,0.000303691,0.000304138,0.000423755,0.00030322,0.000300253,0.000419086,0.00029867,0.000298412,0.000253363,0.000252835,0.000705748,0.000297616,0.000352599,0.000295161,0.000295103,0.000348852,0.000415034,0.000209159,0.000411855,0.000491659,0.000176488,0.000243869,0.000342602,0.000409016,0.000242103,0.000241824,0.000203712,0.000241452,0.000339838,0.00016854,0.000238339,0.000102146,0.000101681,0.000119526,0.000119116,0.00011788,0.000196424,0.000195253,0.000115181,8.08E-05,5.76E-05,7.95E-05,4.73E-05
38,0.902155139,0.001262126,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.001090444,0.000906559,0.000906559,0.000906559,0.000905848,0.000905045,0.000769991,0.000769991,0.000769991,0.000769155,0.000769155,0.000766905,0.000766905,0.000766905,0.000765476,0.000765476,0.000765476,0.000765476,0.000765476,0.00088804,0.000887886,0.000763624,0.000763211,0.00076311,0.000759768,0.000758932,0.000758339,0.000758339,0.000753371,0.000751308,0.000751932,0.000750753,0.000750753,0.000750753,0.000877764,0.000747947,0.000748216,0.000639922,0.000639201,0.000639176,0.000639176,0.000636334,0.000636085,0.000635381,0.000740126,0.000740151,0.000628252,0.000735576,0.000626788,0.000625904,0.00062462,0.000534914,0.000624566,0.000534254,0.000532666,0.000731307,0.000532037,0.000531228,0.000529601,0.000527056,0.000451481,0.000727445,0.000727451,0.000524274,0.000447543,0.000447247,0.000446531,0.000446065,0.000521671,0.000521507,0.000445151,0.000522252,0.000520756,0.000521025,0.000444336,0.000444201,0.000443317,0.000518906,0.000442121,0.000442047,0.000440467,0.000440051,0.000439593,0.000515304,0.000515646,0.000438839,0.000438839,0.000438323,0.000513963,0.000373011,0.000436723,0.000513166,0.000371409,0.000370006,0.00036946,0.000433371,0.000433484,0.000433099,0.000508848,0.000366735,0.000365801,0.000428891,0.00042857,0.000427285,0.000503561,0.000306491,0.000360607,0.000261197,0.000358687,0.000422547,0.000258566,0.000356939,0.000301399,0.000300065,0.000299403,0.000254041,0.000352526,0.000253519,0.000253335,0.00025239,0.000351702,0.000351091,0.000297251,0.000250904,0.000210527,0.000247246,0.000346873,0.000178298,0.000208126,0.000289972,0.000244641,0.000206304,0.00028825,0.000204923,0.000172494,0.000203716,0.000146174,0.00024109,0.000145923,0.000285335,0.000238465,0.000142846,0.00014216,0.000120329,0.000101478,0.000141203,0.000139784,0.000116955,8.21E-05,6.97E-05,0.000135724,6.81E-05,6.70E-05,4.03E-05
39,0.906334522,0.001749638,0.000875623,0.000875209,0.001035246,0.001030958,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000638711,0.000633253,0.000633253,0.000633253,0.000633549,0.000633549,0.001028937,0.000871522,0.000871522,0.000871522,0.000738004,0.001024401,0.000621768,0.000621768,0.00053131,0.00053131,0.00053131,0.000530792,0.000530467,0.001021482,0.000455509,0.000455509,0.000455509,0.000453782,0.000453782,0.000453782,0.000453782,0.000453782,0.000729271,0.000618849,0.000452798,0.000860037,0.000452508,0.000452443,0.000526879,0.000527399,0.000527399,0.000616085,0.000616006,0.000725087,0.000615854,0.000725233,0.000723917,0.000724181,0.000724959,0.000614354,0.000857069,0.00085896,0.000858567,0.000724374,0.000858784,0.000853367,0.000613072,0.000857392,0.000441762,0.000440687,0.001211446,0.000378306,0.000377808,0.000853334,0.000516894,0.000376628,0.000440094,0.000439221,0.00060686,0.000717992,0.000437283,0.000513423,0.000372176,0.000511361,0.000850514,0.000513338,0.000849461,0.000846766,0.000509169,0.000368136,0.000432275,0.000600406,0.000367338,0.000602233,0.000312418,0.000712386,0.000427952,0.000365149,0.000504806,0.000362735,0.000427263,0.000362086,0.000427931,0.000361384,0.000361384,0.000307693,0.00049992,0.000594623,0.00042394,0.00030373,0.000302534,0.00059047,0.000355352,0.000839572,0.000840055,0.00070457,0.000300103,0.000701729,0.000353604,0.00035324,0.000417948,0.001000971,0.000183116,0.00018367,0.000492775,0.000585444,0.000292989,0.00015462,0.000153395,0.000410827,0.000178256,0.000209066,0.000581241,0.00020854,0.000410667,0.00028989,0.000127945,0.000578104,0.00057736,0.000342048,0.000481965,0.000145417,0.000338234,0.000482277,0.0005753,0.000337016,0.000282355,0.000335392,0.000168279,0.000236701,0.000398201,0.000399527,0.000165215,0.0001166,0.000333324,0.000117523,0.000232073,0.000192488,0.000228772,6.74E-05,0.000327331,0.000227746,0.000110385,0.000131388
